Date,Open,High,Low,Close,Volume,return,target,next_day_abs_return,target_vol
2015-04-06,142.8000030517578,148.0800018310547,141.52000427246094,147.44000244140625,5161613,0.04954446843354199,1,0.03418335053362287,1
2015-04-07,145.83999633789062,153.44000244140625,145.44000244140625,152.47999572753906,5493675,0.03418335053362287,0,0.05194122764206566,1
2015-04-08,149.67999267578125,150.0,143.0399932861328,144.55999755859375,4861588,-0.05194122764206566,0,0.0022135588740583856,0
2015-04-09,145.1199951171875,147.9199981689453,144.0,144.24000549316406,2348750,-0.0022135588740583856,1,0.0210759371211815,1
2015-04-10,145.27999877929688,147.75999450683594,145.0399932861328,147.27999877929688,2039138,0.0210759371211815,1,0.004888655803033215,0
2015-04-13,149.83999633789062,150.39999389648438,146.72000122070312,148.0,2315575,0.004888655803033215,1,0.01729728080130921,1
2015-04-14,149.83999633789062,152.24000549316406,149.1199951171875,150.55999755859375,2729725,0.01729728080130921,1,0.04729008523274314,1
2015-04-15,152.24000549316406,159.1999969482422,151.44000244140625,157.67999267578125,6516925,0.04729008523274314,1,0.011669277537722067,0
2015-04-16,157.44000244140625,161.75999450683594,155.75999450683594,159.52000427246094,4219188,0.011669277537722067,0,0.005015064131965619,0
2015-04-17,158.32000732421875,160.55999755859375,156.39999389648438,158.72000122070312,2723788,-0.005015064131965619,1,0.002520122816330961,0
2015-04-20,156.8800048828125,161.27999877929688,156.8000030517578,159.1199951171875,3107888,0.002520122816330961,0,0.022121600815029563,1
2015-04-21,158.55999755859375,159.67999267578125,154.39999389648438,155.60000610351562,2903988,-0.022121600815029563,0,0.0046272570209549,0
2015-04-22,155.67999267578125,157.27999877929688,154.0800018310547,154.8800048828125,2161838,-0.0046272570209549,1,0.020661136669406943,1
2015-04-23,156.0,160.63999938964844,155.75999450683594,158.0800018310547,3176175,0.020661136669406943,0,0.004554663539747539,0
2015-04-24,156.72000122070312,157.83999633789062,155.36000061035156,157.36000061035156,2414700,-0.004554663539747539,0,0.007625806708107308,0
2015-04-27,158.24000549316406,159.1999969482422,155.52000427246094,156.16000366210938,1974113,-0.007625806708107308,1,0.004098356651125901,0
2015-04-28,156.9600067138672,159.0399932861328,156.16000366210938,156.8000030517578,2605850,0.004098356651125901,1,0.026530635083828358,1
2015-04-29,157.1199951171875,163.1999969482422,157.0399932861328,160.9600067138672,3916663,0.026530635083828358,1,0.01938366666903657,1
2015-04-30,161.1999969482422,164.39999389648438,160.72000122070312,164.0800018310547,2384363,0.01938366666903657,0,0.0053632671440276836,0
2015-05-01,162.39999389648438,163.36000061035156,160.47999572753906,163.1999969482422,1818250,-0.0053632671440276836,0,0.005882300692582665,0
2015-05-04,162.0800018310547,162.47999572753906,160.8000030517578,162.24000549316406,1754450,-0.005882300692582665,1,0.02366861567970302,1
2015-05-05,166.55999755859375,168.0,165.83999633789062,166.0800018310547,3483213,0.02366861567970302,1,0.0028901476532217085,0
2015-05-06,169.9199981689453,172.0,166.55999755859375,166.55999755859375,4421863,0.0028901476532217085,0,0.02977900773163289,1
2015-05-07,166.32000732421875,166.39999389648438,160.8800048828125,161.60000610351562,3068038,-0.02977900773163289,1,0.010891054705211678,0
2015-05-08,162.47999572753906,163.83999633789062,159.75999450683594,163.36000061035156,2185888,0.010891054705211678,0,0.001958908686478522,0
2015-05-11,163.83999633789062,164.32000732421875,161.44000244140625,163.0399932861328,1593675,-0.001958908686478522,1,0.01766440751600218,1
2015-05-12,163.9199981689453,168.0,163.60000610351562,165.9199981689453,2444175,0.01766440751600218,0,0.006268040607581571,0
2015-05-13,168.55999755859375,169.60000610351562,164.8800048828125,164.8800048828125,2971675,-0.006268040607581571,0,0.0038816070517666557,0
2015-05-14,166.39999389648438,167.1199951171875,163.1999969482422,164.24000549316406,2141225,-0.0038816070517666557,0,0.00048710319276024094,0
2015-05-15,161.1999969482422,164.39999389648438,160.39999389648438,164.16000366210938,2107350,-0.00048710319276024094,0,0.003898631672582975,0
2015-05-18,163.52000427246094,164.39999389648438,161.83999633789062,163.52000427246094,1969950,-0.003898631672582975,0,0.03962824619017846,1
2015-05-19,159.67999267578125,160.16000366210938,156.63999938964844,157.0399932861328,3565050,-0.03962824619017846,1,0.010697962343320322,0
2015-05-20,158.72000122070312,159.75999450683594,157.27999877929688,158.72000122070312,2844488,0.010697962343320322,1,0.03326612108548899,1
2015-05-21,162.16000366210938,164.72000122070312,161.60000610351562,164.0,3321700,0.03326612108548899,0,0.012195121951219523,0
2015-05-22,160.8000030517578,162.55999755859375,160.72000122070312,162.0,1606775,-0.012195121951219523,0,0.02765429461443869,1
2015-05-26,158.47999572753906,159.1999969482422,156.0,157.52000427246094,2549413,-0.02765429461443869,0,0.010665362423838087,0
2015-05-27,155.67999267578125,157.67999267578125,155.1199951171875,155.83999633789062,2437100,-0.010665362423838087,1,0.0041067723606769135,0
2015-05-28,153.75999450683594,156.47999572753906,152.72000122070312,156.47999572753906,3356013,0.0041067723606769135,1,0.038343559329124144,1
2015-05-29,156.8800048828125,164.0,156.8000030517578,162.47999572753906,3994238,0.038343559329124144,1,0.002461897869225682,0
2015-06-01,162.8800048828125,163.83999633789062,160.32000732421875,162.8800048828125,1935475,0.002461897869225682,1,0.015717076877764136,1
2015-06-02,164.24000549316406,166.39999389648438,163.27999877929688,165.44000244140625,2275825,0.015717076877764136,0,0.02466151940791772,1
2015-06-03,163.9199981689453,165.9199981689453,160.39999389648438,161.36000061035156,2090675,-0.02466151940791772,0,0.025285088098797037,1
2015-06-04,159.36000061035156,159.75999450683594,156.39999389648438,157.27999877929688,2546888,-0.025285088098797037,1,0.012207516428325738,0
2015-06-05,154.0,160.0,153.83999633789062,159.1999969482422,2639275,0.012207516428325738,0,0.009547765713557865,0
2015-06-08,158.0,159.1199951171875,156.39999389648438,157.67999267578125,1432138,-0.009547765713557865,1,0.025367834765344766,1
2015-06-09,161.60000610351562,163.1199951171875,161.1199951171875,161.67999267578125,1962013,0.025367834765344766,1,0.021276611808763057,1
2015-06-10,166.32000732421875,166.39999389648438,163.44000244140625,165.1199951171875,2833488,0.021276611808763057,0,0.007267423593311895,0
2015-06-11,164.9600067138672,164.9600067138672,162.63999938964844,163.9199981689453,1160638,-0.007267423593311895,0,0.01073691145983291,0
2015-06-12,162.0800018310547,163.27999877929688,161.52000427246094,162.16000366210938,1211600,-0.01073691145983291,0,0.005920120203422918,0
2015-06-15,159.60000610351562,161.60000610351562,159.52000427246094,161.1999969482422,1256463,-0.005920120203422918,1,0.0054590874657092225,0
2015-06-16,161.36000061035156,162.72000122070312,161.0399932861328,162.0800018310547,805250,0.0054590874657092225,0,0.0024679735362440613,0
2015-06-17,164.9600067138672,165.27999877929688,159.1999969482422,161.67999267578125,2466850,-0.0024679735362440613,1,0.0074221441204394,0
2015-06-18,162.72000122070312,163.60000610351562,161.36000061035156,162.8800048828125,1858013,0.0074221441204394,0,0.016699417602916267,1
2015-06-19,160.32000732421875,161.1999969482422,158.8800048828125,160.16000366210938,1774213,-0.016699417602916267,1,0.006992976346019253,0
2015-06-22,159.36000061035156,162.0,159.0399932861328,161.27999877929688,1408363,0.006992976346019253,1,0.015376957752416764,1
2015-06-23,160.16000366210938,164.55999755859375,159.67999267578125,163.75999450683594,2267025,0.015376957752416764,0,0.012701526018724096,1
2015-06-24,162.9600067138672,164.9600067138672,160.32000732421875,161.67999267578125,2670688,-0.012701526018724096,0,0.01138048256583235,0
2015-06-25,160.39999389648438,160.9600067138672,159.36000061035156,159.83999633789062,1508500,-0.01138048256583235,0,0.0,0
2015-06-26,158.32000732421875,160.72000122070312,157.83999633789062,159.83999633789062,1364363,0.0,0,0.023523489695830402,1
2015-06-29,156.72000122070312,157.83999633789062,155.9199981689453,156.0800018310547,2362300,-0.023523489695830402,1,0.018964578551723177,1
2015-06-30,157.9199981689453,160.0,157.1999969482422,159.0399932861328,1841575,0.018964578551723177,0,0.03923535272759027,1
2015-07-01,156.32000732421875,156.63999938964844,152.0,152.8000030517578,3128238,-0.03923535272759027,0,0.008900527376893397,0
2015-07-02,153.27999877929688,155.36000061035156,151.44000244140625,151.44000244140625,2300313,-0.008900527376893397,0,0.06339148143655093,1
2015-07-06,146.55999755859375,146.63999938964844,140.63999938964844,141.83999633789062,5214375,-0.06339148143655093,1,0.0016920861489049255,0
2015-07-07,140.72000122070312,143.27999877929688,135.60000610351562,142.0800018310547,5459000,0.0016920861489049255,0,0.021396456262273267,1
2015-07-08,140.9600067138672,141.60000610351562,136.55999755859375,139.0399932861328,2958588,-0.021396456262273267,1,0.01898733829924404,1
2015-07-09,142.39999389648438,143.27999877929688,140.24000549316406,141.67999267578125,2158288,0.01898733829924404,0,0.0022585550675595645,0
2015-07-10,141.1999969482422,142.39999389648438,139.36000061035156,141.36000061035156,2132975,-0.0022585550675595645,0,0.009054886628255598,0
2015-07-13,139.1999969482422,142.63999938964844,138.8000030517578,140.0800018310547,2103163,-0.009054886628255598,1,0.011993094330534193,0
2015-07-14,138.8000030517578,142.8800048828125,138.55999755859375,141.75999450683594,2475300,0.011993094330534193,0,0.027652358358099982,1
2015-07-15,140.0,141.60000610351562,137.1999969482422,137.83999633789062,3573813,-0.027652358358099982,0,0.010446912940104358,0
2015-07-16,139.1199951171875,139.1999969482422,136.0,136.39999389648438,2428513,-0.010446912940104358,0,0.003519030418017044,0
2015-07-17,136.32000732421875,136.39999389648438,134.24000549316406,135.9199981689453,2976488,-0.003519030418017044,0,0.01765740088887613,1
2015-07-20,135.44000244140625,135.75999450683594,133.52000427246094,133.52000427246094,2055688,-0.01765740088887613,1,0.01318150427290643,1
2015-07-21,134.72000122070312,136.63999938964844,134.24000549316406,135.27999877929688,1602138,0.01318150427290643,0,0.033707847425643256,1
2015-07-22,133.27999877929688,134.47999572753906,130.39999389648438,130.72000122070312,3386963,-0.033707847425643256,0,0.01223994865800404,0
2015-07-23,131.52000427246094,131.9199981689453,128.16000366210938,129.1199951171875,2836525,-0.01223994865800404,0,0.006815285449978337,0
2015-07-24,129.44000244140625,129.44000244140625,126.87999725341797,128.24000549316406,2905775,-0.006815285449978337,0,0.023705617706667348,1
2015-07-27,126.4800033569336,127.19999694824219,125.12000274658203,125.19999694824219,4755175,-0.023705617706667348,1,0.012779601777283434,1
2015-07-28,126.08000183105469,128.72000122070312,125.12000274658203,126.80000305175781,2749613,0.012779601777283434,1,0.024605639133257418,1
2015-07-29,126.55999755859375,131.60000610351562,126.4000015258789,129.9199981689453,4339963,0.024605639133257418,0,0.0086206521934451,0
2015-07-30,129.67999267578125,130.9600067138672,128.47999572753906,128.8000030517578,1733938,-0.0086206521934451,0,0.0316770320992551,1
2015-07-31,128.9600067138672,129.1199951171875,124.31999969482422,124.72000122070312,3075250,-0.0316770320992551,0,0.031430389116245516,1
2015-08-03,122.31999969482422,123.76000213623047,119.83999633789062,120.80000305175781,4349038,-0.031430389116245516,1,0.007947012087916372,0
2015-08-04,121.68000030517578,122.87999725341797,120.80000305175781,121.76000213623047,1817788,0.007947012087916372,0,0.012483609114594896,0
2015-08-05,122.4800033569336,124.16000366210938,119.19999694824219,120.23999786376953,3325950,-0.012483609114594896,0,0.010645365951745145,0
2015-08-06,118.80000305175781,119.19999694824219,117.44000244140625,118.95999908447266,2991625,-0.010645365951745145,0,0.020847307890260125,1
2015-08-07,117.76000213623047,118.23999786376953,116.16000366210938,116.4800033569336,2475525,-0.020847307890260125,1,0.022664829271670017,1
2015-08-10,116.16000366210938,119.91999816894531,115.83999633789062,119.12000274658203,2560338,0.022664829271670017,0,0.026863704699910618,1
2015-08-11,115.83999633789062,116.31999969482422,114.16000366210938,115.91999816894531,3177363,-0.026863704699910618,0,0.0034506688422815124,0
2015-08-12,116.16000366210938,116.63999938964844,114.23999786376953,115.5199966430664,2300675,-0.0034506688422815124,0,0.02423818822480328,1
2015-08-13,114.23999786376953,114.23999786376953,111.83999633789062,112.72000122070312,3308050,-0.02423818822480328,0,0.007097259076420892,0
2015-08-14,113.36000061035156,114.16000366210938,111.83999633789062,111.91999816894531,2085750,-0.007097259076420892,0,0.00714792204656467,0
2015-08-17,112.4000015258789,113.27999877929688,110.87999725341797,111.12000274658203,2080838,-0.00714792204656467,1,0.011519067203553002,0
2015-08-18,111.44000244140625,113.68000030517578,110.72000122070312,112.4000015258789,1932513,0.011519067203553002,0,0.04412810513468424,1
2015-08-19,111.83999633789062,112.23999786376953,107.27999877929688,107.44000244140625,4487400,-0.04412810513468424,0,0.004467640971949627,0
2015-08-20,108.4000015258789,109.5999984741211,106.80000305175781,106.95999908447266,3940025,-0.004467640971949627,0,0.010471229956700912,0
2015-08-21,107.68000030517578,108.55999755859375,104.4800033569336,105.83999633789062,3927350,-0.010471229956700912,0,0.05593346914002073,1
2015-08-24,100.95999908447266,103.5199966430664,98.95999908447266,99.91999816894531,6165113,-0.05593346914002073,1,0.01921535432475663,1
2015-08-25,104.16000366210938,104.4000015258789,101.68000030517578,101.83999633789062,4038163,0.01921535432475663,1,0.00314225584962724,0
2015-08-26,102.80000305175781,104.0,100.95999908447266,102.16000366210938,4054950,0.00314225584962724,1,0.09240401794849351,1
2015-08-27,104.4000015258789,112.0,104.31999969482422,111.5999984741211,7021275,0.09240401794849351,1,0.06666668945458376,1
2015-08-28,110.63999938964844,120.23999786376953,110.63999938964844,119.04000091552734,8598013,0.06666668945458376,1,0.06787635894583355,1
2015-08-31,117.36000061035156,129.1999969482422,114.23999786376953,127.12000274658203,10985725,0.06787635894583355,0,0.0679672687458367,1
2015-09-01,123.83999633789062,124.72000122070312,117.5199966430664,118.4800033569336,7173325,-0.0679672687458367,1,0.01890612593098351,1
2015-09-02,120.87999725341797,122.55999755859375,113.27999877929688,120.72000122070312,7385075,0.01890612593098351,1,0.01656726292061217,1
2015-09-03,121.83999633789062,126.80000305175781,120.4000015258789,122.72000122070312,5712138,0.01656726292061217,0,0.016949167294367573,1
2015-09-04,121.68000030517578,122.72000122070312,119.83999633789062,120.63999938964844,2765488,-0.016949167294367573,0,0.003978744446017091,0
2015-09-08,119.27999877929688,121.5999984741211,116.63999938964844,120.16000366210938,3644588,-0.003978744446017091,0,0.03395474123426023,1
2015-09-09,119.91999816894531,120.4800033569336,115.5999984741211,116.08000183105469,2731413,-0.03395474123426023,1,0.028945559591235792,1
2015-09-10,116.87999725341797,120.4000015258789,115.76000213623047,119.44000244140625,2436788,0.028945559591235792,0,0.018754231809924304,1
2015-09-11,116.95999908447266,118.87999725341797,115.5199966430664,117.19999694824219,3214238,-0.018754231809924304,0,0.01774739126127045,1
2015-09-14,115.36000061035156,116.16000366210938,114.0,115.12000274658203,2223888,-0.01774739126127045,1,0.01250864122355555,0
2015-09-15,115.83999633789062,117.44000244140625,114.80000305175781,116.55999755859375,2153038,0.01250864122355555,1,0.05422100057652468,1
2015-09-16,119.27999877929688,123.44000244140625,118.4800033569336,122.87999725341797,5533088,0.05422100057652468,0,0.008463549306422347,0
2015-09-17,123.04000091552734,124.31999969482422,121.04000091552734,121.83999633789062,3551763,-0.008463549306422347,0,0.040052506566764845,1
2015-09-18,118.95999908447266,119.83999633789062,115.36000061035156,116.95999908447266,3599750,-0.040052506566764845,1,0.029411785809965396,1
2015-09-21,119.36000061035156,121.5199966430664,118.55999755859375,120.4000015258789,2887375,0.029411785809965396,0,0.008637881248729107,0
2015-09-22,118.16000366210938,120.23999786376953,117.36000061035156,119.36000061035156,3544638,-0.008637881248729107,0,0.032171614842905205,1
2015-09-23,120.63999938964844,121.91999816894531,114.80000305175781,115.5199966430664,4620525,-0.032171614842905205,1,0.010387851562569717,0
2015-09-24,114.31999969482422,116.80000305175781,113.91999816894531,116.72000122070312,3334300,0.010387851562569717,1,0.00891022022490251,0
2015-09-25,118.4800033569336,119.83999633789062,116.80000305175781,117.76000213623047,2783438,0.00891022022490251,0,0.023097836033974417,1
2015-09-28,115.5999984741211,117.19999694824219,114.55999755859375,115.04000091552734,2541425,-0.023097836033974417,1,0.015994404757017744,1
2015-09-29,116.08000183105469,118.08000183105469,115.5999984741211,116.87999725341797,1837550,0.015994404757017744,1,0.004791283377377997,0
2015-09-30,116.4000015258789,118.55999755859375,115.68000030517578,117.44000244140625,3060838,0.004791283377377997,0,0.006812014944881817,0
2015-10-01,121.19999694824219,121.5999984741211,115.44000244140625,116.63999938964844,4043963,-0.006812014944881817,1,0.013031586766244718,1
2015-10-02,114.31999969482422,118.4000015258789,113.68000030517578,118.16000366210938,3491463,0.013031586766244718,1,0.015572074144075687,1
2015-10-05,120.23999786376953,121.27999877929688,119.04000091552734,120.0,2897725,0.015572074144075687,1,0.04933331807454433,1
2015-10-06,120.87999725341797,126.0,120.63999938964844,125.91999816894531,5568075,0.04933331807454433,0,0.010800513263404476,0
2015-10-07,127.44000244140625,128.39999389648438,123.36000061035156,124.55999755859375,5104100,-0.010800513263404476,1,0.03018633461241249,1
2015-10-08,125.27999877929688,129.36000061035156,124.55999755859375,128.32000732421875,3707563,0.03018633461241249,0,0.003117278151822056,0
2015-10-09,128.32000732421875,129.60000610351562,127.04000091552734,127.91999816894531,3722325,-0.003117278151822056,0,0.042526539164166155,1
2015-10-12,127.91999816894531,127.91999816894531,121.5999984741211,122.4800033569336,3620138,-0.042526539164166155,0,0.016329196155976278,1
2015-10-13,121.44000244140625,124.95999908447266,119.91999816894531,120.4800033569336,3733813,-0.016329196155976278,0,0.0006640258036653135,0
2015-10-14,119.83999633789062,121.27999877929688,118.80000305175781,120.4000015258789,2345463,-0.0006640258036653135,1,0.005315609481208128,0
2015-10-15,118.4800033569336,121.12000274658203,117.04000091552734,121.04000091552734,4521075,0.005315609481208128,1,0.005948456834576676,0
2015-10-16,122.23999786376953,122.55999755859375,119.27999877929688,121.76000213623047,2893050,0.005948456834576676,0,0.025624200819996945,1
2015-10-19,119.27999877929688,120.16000366210938,118.16000366210938,118.63999938964844,2648725,-0.025624200819996945,0,0.006743114091988245,0
2015-10-20,118.4000015258789,119.91999816894531,116.87999725341797,117.83999633789062,2532213,-0.006743114091988245,0,0.020366547615995434,1
2015-10-21,116.0,117.36000061035156,114.72000122070312,115.44000244140625,3319375,-0.020366547615995434,1,0.005544000139581451,0
2015-10-22,116.95999908447266,117.83999633789062,114.80000305175781,116.08000183105469,2078150,0.005544000139581451,0,0.016540300987759493,1
2015-10-23,113.83999633789062,115.12000274658203,113.04000091552734,114.16000366210938,3346850,-0.016540300987759493,0,0.018220057501146192,1
2015-10-26,113.44000244140625,113.5999984741211,112.0,112.08000183105469,2644313,-0.018220057501146192,0,0.013561779511318539,1
2015-10-27,109.68000030517578,110.80000305175781,108.87999725341797,110.55999755859375,3298113,-0.013561779511318539,1,0.0629522362352084,1
2015-10-28,111.76000213623047,117.5999984741211,111.27999877929688,117.5199966430664,6116988,0.0629522362352084,0,0.00408437492554492,0
2015-10-29,117.68000030517578,119.5199966430664,116.63999938964844,117.04000091552734,2749213,-0.00408437492554492,1,0.012303506751042859,0
2015-10-30,117.27999877929688,120.16000366210938,116.55999755859375,118.4800033569336,2415288,0.012303506751042859,0,0.004051344896467746,0
2015-11-02,117.5199966430664,119.36000061035156,117.19999694824219,118.0,2009450,-0.004051344896467746,1,0.03593218528618247,1
2015-11-03,120.31999969482422,123.5999984741211,119.5199966430664,122.23999786376953,4542538,0.03593218528618247,0,0.028141319307330326,1
2015-11-04,121.5999984741211,122.23999786376953,118.0,118.80000305175781,3222875,-0.028141319307330326,0,0.024915880789814437,1
2015-11-05,117.36000061035156,118.72000122070312,115.36000061035156,115.83999633789062,3267375,-0.024915880789814437,0,0.017265193915979138,1
2015-11-06,114.31999969482422,114.95999908447266,112.80000305175781,113.83999633789062,2799963,-0.017265193915979138,0,0.010541083861953515,0
